,playerID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,post_G,post_AB,post_R,post_H,post_2B,post_3B,post_HR,post_RBI,post_SB,post_CS,post_BB,post_SO,post_IBB,post_HBP,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played
18918,thomabr01,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,72.0,7.0,312.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
18919,thomabu01,143.0,0.0,150.0,7.0,18.0,3.0,0.0,1.0,10.0,0.0,0.0,9.0,67.0,0.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,143.0,0.0,0.0,22.0,98.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
18920,thomabu02,14.0,0.0,20.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,12.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18921,thomaca01,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,0.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18922,thomach01,113.0,0.0,282.0,39.0,73.0,8.0,4.0,7.0,32.0,3.0,2.0,26.0,53.0,9.0,13.0,1.0,0.0,3.0,0.0,5.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,98.0,74.0,2128.0,176.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,120.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
18923,thomacl01,7.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18924,thomacl02,249.0,0.0,709.0,95.0,165.0,38.0,4.0,13.0,65.0,6.0,3.0,77.0,211.0,2.0,4.0,4.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,240.0,178.0,5222.0,492.0,16.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
18925,thomacl03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
18926,thomaco01,29.0,19.0,72.0,2.0,18.0,3.0,0.0,1.0,2.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,23.0,19.0,477.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18927,thomada01,54.0,0.0,175.0,24.0,48.0,8.0,3.0,6.0,26.0,1.0,4.0,22.0,39.0,3.0,3.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,41.0,40.0,1042.0,82.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18928,thomade01,1597.0,0.0,4677.0,585.0,1163.0,154.0,54.0,43.0,370.0,140.0,92.0,456.0,593.0,32.0,25.0,81.0,29.0,73.0,0.0,15.0,19.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1630.0,1148.0,32362.0,2948.0,2572.0,201.0,550.0,3.0,0.0,7.0,1.0,0.0,15.0,3.0,142.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,15.0
18929,thomadi01,12.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,11.0,5.0,168.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18930,thomaer01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18931,thomafa01,81.0,0.0,56.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,81.0,0.0,0.0,7.0,52.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
18932,thomafr01,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18933,thomafr02,247.0,0.0,859.0,88.0,193.0,19.0,14.0,4.0,45.0,24.0,5.0,84.0,90.0,0.0,5.0,35.0,0.0,0.0,0.0,6.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,241.0,0.0,0.0,328.0,520.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,159.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
18934,thomafr03,1766.0,0.0,6285.0,792.0,1671.0,262.0,31.0,286.0,962.0,15.0,22.0,484.0,894.0,55.0,51.0,26.0,70.0,191.0,0.0,,,,,,,,,,,,,,,,,,1711.0,1456.0,38008.0,4640.0,930.0,169.0,270.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,16.0
18935,thomafr04,2322.0,0.0,8199.0,1494.0,2468.0,495.0,12.0,521.0,1704.0,32.0,23.0,1667.0,1397.0,168.0,87.0,0.0,121.0,226.0,0.0,16.0,49.0,5.0,11.0,1.0,0.0,3.0,5.0,0.0,0.0,18.0,10.0,4.0,1.0,0.0,0.0,1.0,971.0,969.0,25150.0,7910.0,497.0,80.0,776.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,130.0,32.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,19.0
18936,thomaga01,901.0,0.0,2373.0,315.0,591.0,103.0,25.0,61.0,294.0,50.0,16.0,291.0,463.0,29.0,5.0,14.0,19.0,34.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,750.0,576.0,16070.0,2186.0,98.0,58.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0
18937,thomage01,685.0,0.0,1688.0,203.0,430.0,71.0,9.0,46.0,202.0,13.0,12.0,138.0,343.0,4.0,18.0,10.0,11.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,572.0,401.0,11608.0,934.0,128.0,42.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0
18938,thomago01,1435.0,0.0,4677.0,681.0,1051.0,212.0,13.0,268.0,782.0,50.0,49.0,697.0,1339.0,41.0,18.0,41.0,53.0,84.0,0.0,17.0,59.0,3.0,6.0,0.0,0.0,2.0,7.0,0.0,1.0,5.0,23.0,0.0,0.0,0.0,1.0,0.0,1167.0,1067.0,28722.0,2954.0,56.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,378.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
18939,thomahe01,74.0,0.0,235.0,27.0,52.0,11.0,4.0,1.0,15.0,7.0,3.0,15.0,18.0,0.0,6.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,60.0,0.0,0.0,155.0,66.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18940,thomaia01,30.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,30.0,1.0,102.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18941,thomair01,484.0,0.0,1352.0,124.0,327.0,46.0,17.0,3.0,155.0,20.0,0.0,82.0,104.0,0.0,22.0,29.0,0.0,0.0,0.0,10.0,28.0,3.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,452.0,239.0,6465.0,2136.0,578.0,83.0,43.0,36.0,0.0,262.0,231.0,0.0,9.0,9.0,242.0,67.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
18942,thomaju01,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,31.0,0.0,74.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18943,thomaki01,137.0,0.0,223.0,35.0,52.0,9.0,3.0,7.0,32.0,0.0,1.0,34.0,40.0,0.0,2.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,53.0,0.0,0.0,89.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18944,thomala01,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,79.0,0.0,143.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18945,thomala02,562.0,286.0,1898.0,274.0,469.0,105.0,11.0,72.0,243.0,67.0,27.0,166.0,529.0,2.0,24.0,0.0,18.0,26.0,0.0,10.0,36.0,4.0,8.0,1.0,0.0,2.0,9.0,1.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,551.0,463.0,12561.0,1038.0,42.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,267.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0
18946,thomale01,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18947,thomale02,95.0,0.0,269.0,32.0,57.0,11.0,1.0,1.0,27.0,2.0,1.0,43.0,25.0,0.0,2.0,14.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,85.0,0.0,0.0,88.0,171.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18948,thomale03,1027.0,0.0,3324.0,405.0,847.0,111.0,22.0,106.0,428.0,25.0,11.0,332.0,397.0,35.0,32.0,23.0,19.0,85.0,0.0,,,,,,,,,,,,,,,,,,910.0,831.0,22525.0,4278.0,309.0,67.0,318.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
18949,thomami01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18950,thomamy01,108.0,0.0,146.0,16.0,35.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,17.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,20.0,106.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
18951,thomapi01,481.0,0.0,1035.0,88.0,245.0,27.0,8.0,2.0,102.0,12.0,2.0,118.0,82.0,0.0,5.0,40.0,0.0,0.0,0.0,6.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,424.0,0.0,0.0,1520.0,377.0,52.0,32.0,38.0,0.0,0.0,0.0,0.0,6.0,4.0,103.0,21.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,10.0
18952,thomara01,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18953,thomare01,8.0,0.0,30.0,5.0,8.0,3.0,0.0,1.0,5.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18954,thomaro01,1470.0,0.0,5296.0,1011.0,1537.0,100.0,53.0,7.0,299.0,244.0,0.0,1042.0,521.0,0.0,71.0,166.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1449.0,746.0,37617.0,3432.0,189.0,105.0,54.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,13.0
18955,thomaro02,182.0,0.0,34.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,182.0,13.0,1258.0,36.0,54.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
18956,thomast01,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,111.0,17.0,796.0,22.0,52.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
18957,thomato01,10.0,0.0,23.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,10.0,0.0,153.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18958,thomato02,399.0,0.0,722.0,57.0,141.0,18.0,1.0,3.0,71.0,0.0,1.0,40.0,152.0,0.0,0.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,56.0,372.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0
18959,thomava01,252.0,0.0,626.0,56.0,144.0,20.0,3.0,12.0,60.0,2.0,1.0,45.0,79.0,3.0,3.0,4.0,4.0,25.0,0.0,,,,,,,,,,,,,,,,,,250.0,182.0,5161.0,1128.0,92.0,15.0,22.0,19.0,34.0,48.0,49.0,7.0,,,,,,,,,,,,,5.0
18960,thomawa01,5.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,5.0,129.0,7.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18961,thomeji01,2543.0,0.0,8422.0,1583.0,2328.0,451.0,26.0,612.0,1699.0,19.0,20.0,1747.0,2548.0,173.0,69.0,1.0,74.0,165.0,0.0,71.0,232.0,35.0,49.0,2.0,1.0,17.0,37.0,0.0,0.0,30.0,73.0,1.0,4.0,1.0,0.0,3.0,1599.0,1561.0,40972.0,9450.0,1565.0,137.0,990.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,1284.0,291.0,41.0,3.0,37.0,0.0,0.0,0.0,0.0,1.0,22.0
18962,thompaa01,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,52.0,1.0,142.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18963,thompan02,2.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,2.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18964,thompbo01,64.0,0.0,120.0,23.0,27.0,3.0,3.0,2.0,12.0,7.0,2.0,9.0,26.0,1.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,52.0,32.0,989.0,109.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18965,thompbr01,203.0,0.0,56.0,3.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,32.0,1216.0,33.0,53.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0
18966,thompbu01,109.0,54.0,241.0,33.0,56.0,10.0,1.0,1.0,13.0,27.0,5.0,11.0,83.0,0.0,3.0,3.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,96.0,70.0,1941.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18967,thompda01,694.0,0.0,2218.0,189.0,550.0,70.0,11.0,15.0,194.0,8.0,11.0,120.0,235.0,6.0,8.0,46.0,19.0,64.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,683.0,575.0,15379.0,943.0,1720.0,111.0,284.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,57.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,7.0
18968,thompda02,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,3.0,52.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18969,thompde01,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,3.0,54.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18970,thompdo01,217.0,0.0,307.0,52.0,67.0,8.0,0.0,1.0,19.0,4.0,11.0,31.0,32.0,0.0,3.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1.0,241.0,177.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
18971,thompfo01,56.0,0.0,40.0,6.0,13.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,55.0,0.0,0.0,7.0,25.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18972,thompfr01,12.0,0.0,46.0,4.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,13.0,0.0,336.0,48.0,6.0,34.0,1.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18973,thompfr02,22.0,0.0,53.0,7.0,9.0,0.0,0.0,0.0,5.0,1.0,1.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,17.0,27.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18974,thompfr03,669.0,0.0,2560.0,400.0,762.0,149.0,34.0,13.0,249.0,69.0,1.0,215.0,143.0,0.0,5.0,76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,637.0,0.0,0.0,1638.0,2059.0,146.0,450.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.0
18975,thompfu01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18976,thompgu01,22.0,0.0,50.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,438.0,3.0,44.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
18977,thompha01,23.0,0.0,38.0,0.0,8.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18978,thompha02,933.0,0.0,3003.0,492.0,801.0,104.0,34.0,129.0,482.0,33.0,15.0,493.0,337.0,6.0,22.0,35.0,15.0,46.0,0.0,9.0,25.0,9.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,3.0,3.0,0.0,0.0,0.0,1.0,861.0,296.0,7833.0,1083.0,1603.0,150.0,207.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,234.0,9.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,,9.0
18979,thompho01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18980,thompja01,1418.0,0.0,4802.0,640.0,1253.0,204.0,12.0,208.0,782.0,8.0,7.0,816.0,862.0,70.0,9.0,5.0,54.0,113.0,0.0,,,,,,,,,,,,,,,,,,1314.0,1268.0,34019.0,11818.0,819.0,97.0,1090.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.0
18981,thompja02,13.0,0.0,49.0,4.0,11.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,13.0,13.0,337.0,94.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18982,thompja03,31.0,0.0,28.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,30.0,18.0,349.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
18983,thompjo01,43.0,0.0,53.0,5.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,41.0,0.0,0.0,9.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
18984,thompju01,185.0,0.0,200.0,13.0,45.0,8.0,1.0,0.0,18.0,0.0,0.0,6.0,52.0,0.0,0.0,20.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,185.0,0.0,0.0,40.0,163.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0
18985,thompju02,103.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,103.0,101.0,1946.0,24.0,90.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
18986,thompke01,41.0,0.0,65.0,9.0,14.0,6.0,0.0,1.0,9.0,2.0,0.0,9.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,34.0,15.0,494.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
18987,thompke02,104.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,104.0,23.0,682.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
18988,thomple01,4.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
18989,thompma01,94.0,0.0,104.0,7.0,16.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,47.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,52.0,1011.0,27.0,46.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
