,playerID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,post_W,post_L,post_G,post_GS,post_CG,post_SHO,post_SV,post_IPouts,post_H,post_ER,post_HR,post_BB,post_SO,post_BAOpp,post_ERA,post_IBB,post_WP,post_HBP,post_BK,post_BFP,post_GF,post_R,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played
11796,martiti01,55.0,42.0,546.0,2.0,0.0,0.0,115.0,2502.0,732.0,320.0,53.0,425.0,632.0,3.8729999999999998,66.48,57.0,64.0,8.0,7.0,3544.0,320.0,357.0,43.0,40.0,89.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,31.0,11.0,2.0,0.0,3.0,6.0,0.929,9.75,0.0,1.0,1.0,1.0,44.0,5.0,2.0,0.0,0.0,1.0,546.0,2.0,2502.0,58.0,145.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0
11797,martiti02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.0,1777.0,46960.0,15001.0,1159.0,80.0,1398.0,0.0,0.0,0.0,0.0,0.0,98.0,94.0,2564.0,800.0,68.0,4.0,73.0,0.0,0.0,0.0,0.0,0.0,16.0
11798,martito01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,46.0,1247.0,80.0,109.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
11799,martito02,11.0,9.0,376.0,0.0,0.0,0.0,3.0,950.0,339.0,173.0,36.0,143.0,224.0,3.885,94.61,19.0,9.0,13.0,1.0,1415.0,71.0,181.0,15.0,12.0,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,2.0,0.0,1.333,54.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,376.0,0.0,950.0,15.0,41.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0
11800,martivi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.0,1024.0,26747.0,6888.0,448.0,53.0,198.0,37.0,0.0,596.0,183.0,0.0,14.0,14.0,372.0,98.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0
11801,martiwe01,0.0,2.0,3.0,2.0,0.0,0.0,0.0,19.0,8.0,12.0,0.0,11.0,1.0,0.33,17.05,0.0,0.0,0.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11802,martiwi01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.111,3.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11803,martybo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,85.0,2316.0,189.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11804,martyjo01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,3.0,1.0,0.15,4.5,0.0,0.0,0.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,0.0,0.0,1121.0,37.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
11805,martzga01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11806,martzra01,17.0,19.0,68.0,45.0,2.0,0.0,7.0,872.0,292.0,122.0,24.0,100.0,78.0,0.98,13.57,6.0,4.0,4.0,0.0,1246.0,12.0,145.0,19.0,7.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,45.0,872.0,30.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
11807,marveja01,0.0,3.0,4.0,4.0,0.0,0.0,0.0,52.0,25.0,16.0,4.0,6.0,9.0,0.338,8.31,0.0,0.0,2.0,0.0,84.0,0.0,16.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,52.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11808,marzajo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,223.0,6141.0,1560.0,123.0,20.0,18.0,28.0,0.0,166.0,73.0,0.0,,,,,,,,,,,,,10.0
11809,masaoon01,3.0,5.0,83.0,0.0,0.0,0.0,1.0,281.0,78.0,44.0,10.0,62.0,88.0,0.452,8.32,4.0,5.0,3.0,0.0,416.0,15.0,45.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,0.0,281.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11810,mashocl01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,103.0,2942.0,217.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
11811,mashoda01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,121.0,3470.0,321.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11812,masiph01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.0,0.0,0.0,3884.0,512.0,76.0,72.0,39.0,0.0,0.0,0.0,0.0,5.0,2.0,63.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0
11813,maskrha01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11814,maskrle01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,0.0,11073.0,694.0,73.0,86.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
11815,masonch01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,540.0,60.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11816,masonde01,5.0,16.0,32.0,21.0,16.0,1.0,0.0,573.0,199.0,79.0,4.0,74.0,65.0,0.0,13.64,0.0,2.0,9.0,0.0,780.0,11.0,104.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,21.0,573.0,10.0,52.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11817,masondo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,144.0,4315.0,358.0,449.0,44.0,87.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
11818,masoner01,0.0,3.0,4.0,2.0,2.0,0.0,0.0,68.0,34.0,18.0,1.0,10.0,3.0,0.0,7.15,0.0,0.0,0.0,0.0,109.0,1.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,75.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11819,masonha01,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,16.0,12.0,1.0,7.0,6.0,0.73,20.33,1.0,0.0,1.0,0.0,55.0,1.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11820,masonji01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,483.0,13109.0,869.0,1495.0,104.0,289.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0
11821,masonmi01,29.0,39.0,140.0,90.0,7.0,2.0,0.0,1817.0,625.0,305.0,65.0,249.0,363.0,2.188,45.84,14.0,17.0,11.0,3.0,2635.0,14.0,335.0,20.0,26.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,90.0,1817.0,21.0,88.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
11822,masonro01,22.0,35.0,232.0,23.0,2.0,1.0,13.0,1249.0,385.0,186.0,42.0,161.0,286.0,2.872,60.120000000000005,23.0,11.0,12.0,4.0,1766.0,76.0,206.0,23.0,16.0,26.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,55.0,8.0,1.0,0.0,4.0,12.0,0.45299999999999996,1.17,0.0,0.0,0.0,0.0,66.0,3.0,1.0,1.0,0.0,0.0,232.0,23.0,1249.0,31.0,33.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0
11823,massago01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,99.0,21.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,2.0
11824,massebi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,369.0,123.0,11.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11825,massemi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,0.0,40.0,68.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11826,massemi02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,221.0,5817.0,410.0,558.0,10.0,147.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,153.0,6.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,,3.0
11827,masseni01,20.0,16.0,387.0,2.0,0.0,0.0,4.0,1209.0,412.0,182.0,33.0,175.0,339.0,2.818,41.55,21.0,29.0,15.0,5.0,1751.0,100.0,198.0,11.0,16.0,54.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,1.0,0.25,4.5,2.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,387.0,2.0,1209.0,30.0,48.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
11828,massero01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.0,0.0,107.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11829,masteda01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,46.0,1281.0,365.0,21.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11830,masteju01,64.0,74.0,258.0,184.0,7.0,4.0,0.0,3603.0,1181.0,575.0,97.0,498.0,1004.0,2.633,46.66,17.0,66.0,93.0,1.0,5217.0,17.0,625.0,40.0,32.0,137.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,35.0,11.0,2.0,0.0,5.0,11.0,0.789,3.84,0.0,0.0,2.0,0.0,47.0,1.0,3.0,1.0,0.0,3.0,258.0,184.0,3603.0,103.0,189.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
11831,mastepa01,1.0,0.0,8.0,1.0,1.0,0.0,0.0,74.0,26.0,16.0,1.0,13.0,14.0,0.81,18.44,0.0,0.0,0.0,0.0,110.0,6.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11832,mastewa01,0.0,0.0,8.0,0.0,0.0,0.0,1.0,63.0,27.0,14.0,0.0,13.0,3.0,1.23,44.55,0.0,0.0,0.0,0.0,102.0,8.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11833,mastewa02,78.0,100.0,399.0,184.0,70.0,15.0,20.0,4949.0,1613.0,760.0,101.0,886.0,815.0,4.24,73.34,1.0,33.0,28.0,1.0,7281.0,115.0,888.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,0.0,149.0,92.0,281.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,14.0
11834,mastnto01,9.0,5.0,80.0,1.0,0.0,0.0,5.0,282.0,108.0,64.0,13.0,51.0,85.0,0.88,20.990000000000002,12.0,5.0,3.0,0.0,435.0,34.0,64.0,4.0,5.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,2.0,3.0,0.143,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,0.0,80.0,1.0,282.0,8.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
11835,mastrda01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,70.0,2090.0,168.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
11836,mastrmi01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.8,108.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,63.0,1737.0,73.0,132.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11837,matafr01,0.0,0.0,15.0,0.0,0.0,0.0,0.0,52.0,24.0,15.0,2.0,8.0,9.0,0.324,7.79,3.0,1.0,2.0,0.0,85.0,6.0,16.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,52.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11838,matarle01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11839,matavi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,18.0,573.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11840,matchto01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,211.0,5580.0,348.0,551.0,24.0,112.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
11841,mateohe01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,32.0,1124.0,84.0,127.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
11842,mateojo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,339.0,9245.0,466.0,879.0,34.0,191.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,36.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
11843,mateoju01,18.0,12.0,219.0,1.0,0.0,0.0,2.0,955.0,298.0,130.0,45.0,85.0,216.0,1.507,23.119999999999997,19.0,6.0,21.0,1.0,1337.0,54.0,136.0,9.0,15.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,1.0,955.0,11.0,21.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
11844,mateoju02,1.0,3.0,11.0,10.0,0.0,0.0,0.0,137.0,51.0,27.0,6.0,23.0,35.0,0.288,5.32,1.0,1.0,3.0,0.0,210.0,0.0,31.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,137.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11845,mateoma01,2.0,4.0,70.0,0.0,0.0,0.0,0.0,215.0,66.0,37.0,13.0,28.0,84.0,0.745,14.120000000000001,2.0,3.0,4.0,0.0,304.0,19.0,42.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.0,215.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11846,mateoru01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,219.0,5761.0,476.0,15.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
11847,mathebo01,297.0,248.0,578.0,568.0,525.0,20.0,3.0,14868.0,5601.0,1573.0,70.0,532.0,1528.0,0.0,51.75,0.0,253.0,48.0,3.0,21997.0,12.0,3497.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,669.0,133.0,16419.0,296.0,806.0,255.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,15.0
11848,mathech01,373.0,188.0,636.0,552.0,435.0,79.0,29.0,14366.0,4219.0,1135.0,90.0,848.0,2507.0,1.8900000000000001,47.69,0.0,115.0,59.0,8.0,18943.0,73.0,1620.0,0.0,0.0,0.0,5.0,5.0,11.0,11.0,10.0,4.0,0.0,305.0,75.0,11.0,1.0,10.0,48.0,0.81,3.8899999999999997,3.0,1.0,1.0,0.0,391.0,0.0,22.0,8.0,4.0,2.0,643.0,266.0,10032.0,313.0,1506.0,57.0,44.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,305.0,4.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
11849,matheed01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.0,1995.0,52928.0,2966.0,4385.0,313.0,444.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,402.0,14.0,32.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0
11850,mathegr01,28.0,33.0,93.0,84.0,4.0,1.0,0.0,1542.0,491.0,233.0,45.0,202.0,251.0,1.302,22.11,16.0,19.0,7.0,15.0,2156.0,2.0,247.0,23.0,9.0,53.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,42.0,8.0,5.0,3.0,5.0,13.0,0.316,5.93,0.0,1.0,1.0,0.0,57.0,0.0,6.0,1.0,0.0,0.0,93.0,84.0,1542.0,12.0,82.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
11851,mathehe01,0.0,1.0,3.0,1.0,1.0,0.0,2.0,33.0,8.0,6.0,0.0,14.0,2.0,0.0,5.4,0.0,1.0,1.0,0.0,55.0,2.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11852,mathejo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,0.0,49.0,64.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11853,mathejo02,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,3.0,0.0,0.9,9.0,2.0,0.0,1.0,0.0,14.0,2.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,101.0,3033.0,246.0,22.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
11854,mathemi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.0,1142.0,30251.0,7145.0,614.0,44.0,89.0,60.0,0.0,552.0,298.0,0.0,27.0,24.0,635.0,153.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,,13.0
11855,mathene01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,255.0,6903.0,613.0,7.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
11856,mathete01,22.0,21.0,324.0,5.0,0.0,0.0,10.0,1265.0,429.0,199.0,50.0,180.0,300.0,2.501,39.57,22.0,14.0,7.0,1.0,1822.0,90.0,212.0,26.0,14.0,30.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,5.0,2.0,2.0,3.0,6.0,0.673,18.0,0.0,1.0,1.0,0.0,28.0,4.0,2.0,1.0,0.0,0.0,324.0,5.0,1265.0,46.0,50.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
11857,mathetj01,32.0,26.0,362.0,0.0,0.0,0.0,16.0,1306.0,406.0,185.0,49.0,164.0,357.0,2.48,37.1,27.0,10.0,12.0,0.0,1868.0,121.0,210.0,28.0,16.0,25.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,362.0,0.0,1306.0,23.0,54.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
11858,mathica01,0.0,2.0,11.0,3.0,0.0,0.0,0.0,87.0,36.0,23.0,5.0,12.0,20.0,0.59,14.719999999999999,0.0,0.0,1.0,2.0,136.0,4.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,87.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11859,mathido01,3.0,3.0,45.0,6.0,0.0,0.0,1.0,262.0,106.0,47.0,14.0,35.0,44.0,0.962,16.05,2.0,1.0,2.0,0.0,384.0,23.0,52.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,6.0,262.0,5.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11860,mathije01,0.0,1.0,5.0,0.0,0.0,0.0,0.0,15.0,8.0,5.0,2.0,1.0,2.0,0.9830000000000001,27.0,0.0,0.0,0.0,0.0,24.0,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,920.0,839.0,22051.0,6295.0,551.0,57.0,44.0,55.0,0.0,473.0,181.0,0.0,13.0,9.0,235.0,59.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,17.0
11861,mathiji01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,738.0,43.0,53.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11862,mathima01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,38.0,957.0,82.0,49.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11863,mathiro01,3.0,6.0,31.0,8.0,0.0,0.0,1.0,246.0,93.0,54.0,9.0,38.0,42.0,0.526,11.29,1.0,1.0,1.0,0.0,374.0,8.0,62.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,8.0,246.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11864,mathisc01,1.0,4.0,15.0,8.0,0.0,0.0,0.0,132.0,62.0,33.0,8.0,21.0,34.0,1.2770000000000001,18.27,1.0,3.0,3.0,1.0,217.0,2.0,39.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,132.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
11865,mathiwy01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,15.0,437.0,64.0,22.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
11866,matiajo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,20.0,630.0,132.0,12.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11867,matijjj01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,171.0,36.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
11868,matlajo01,125.0,126.0,361.0,318.0,97.0,30.0,3.0,7089.0,2276.0,835.0,161.0,638.0,1516.0,3.358,45.019999999999996,69.0,68.0,26.0,9.0,9789.0,23.0,970.0,96.0,61.0,181.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,77.0,12.0,4.0,2.0,8.0,20.0,0.238,2.16,0.0,0.0,1.0,0.0,98.0,0.0,7.0,1.0,0.0,0.0,361.0,318.0,7089.0,68.0,346.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,77.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
